"username","orig_sentence","cleaned_sentence","category","sub-category"
"tweets_azemjan2","“We will wash this land with blood.” 
This is situation in Hindu RSS india, are we muslims watching this type of campaign 
Songs threatening genocide against Muslims were blasted at a Hindu ceremony in front of a mosque in India’s southern Karnataka state ⤵️
#Islamophobia https://t.co/p2PMp9DkOX","wash land blood situation hindu rss india muslim watch type campaign song threaten genocide muslim blast hindu ceremony front mosque indias southern karnataka state",,
"tweets_SaltleyGates","@StopAntisemites @IlhanMN @Ilhan Stop Murdoch -Trumps #Islamophobia https://t.co/8o7a4VKrjy","stop murdoch trump",,
"tweets_PFIOfficial","Gyanvapi Masjid judgement will embolden fascist agenda to target minority places of worship
#GyanvapiCase #Islamophobia #GyanvapiMasjid #GyanvapiVerdict #Varanasi #PopularFrontofIndia https://t.co/AyUEwxglxP","gyanvapi masjid judgement embolden fascist agenda target minority place worship",,
"tweets_AndreaZanardo8","283 days ago #antisemites attacked a group of Jewish teenagers in central #London. 
They may attack again. 
The victims have been accused of #Islamophobia. Because they are  #Zionists 
#HannukaGate","283 day ago attack group jewish teenager central may attack victim accuse",,
"tweets_3Bahadur2","Despite the fact that he was injured he tried his best to help his team.❤️ #BehindYouShaddy
#Australia #Islamabad #Islamophobia #T20WorldCup2022 #PAKvsSL #HouseOfTheDragon https://t.co/aYq2veXzJ7","despite fact injure try best help team",,
"tweets_iqra_zahid21","That smile tho💚
#Islamophobia https://t.co/7pyVNUvg07","smile tho",,
"tweets_AhmedAliJamal12","Allah will never let you down #AsiaCup2022Final #Islamabad #Islamophobia #BabarAzam𓃵 #KarachiWeather #karachi https://t.co/EqH5S9M5KJ","allah never let",,
"tweets_mooniter","@persian_cowboy_ Ofc not! Then it would be #Islamophobia.","ofc not would",,
"tweets_hashamrashidkh","#توہین_رسالت_کا_مجرم_عمران
ka #trend chalane walo ye btao kis me kaha tha ky @PTIofficial islamic hai aur hum liberal?  @pmln_org k koi 10 kaam bta dain jo uno ne #Islam k lye kye hon? kbhi UN mai #Islamophobia per bt ki ho? 
en sb ka jwab nai to shrm krain. 
ab #90s wala dur nai","ka chalane walo ye btao ki kaha tha ky islamic hai aur hum liberal k koi 10 kaam bta dain jo uno ne k lye kye hon kbhi un mai per bt ki ho en sb ka jwab nai shrm krain ab wala dur nai",,
"tweets_Fahadimran68721","IK IS TRUE ISLAM LOVER #Islamophobia","ik true islam lover",,
"tweets_adityagharge8","@Imran_immu77 #Islamophobia in India, Then Sar Tan Se juda is Not Islamophobic 🤔🤔. Hypocrisy","india sar tan se juda not islamophobic hypocrisy",,
"tweets_bra1nst0rms","What happened to Freedom of WHATEVER? is it exclusively for #Islamophobia and #Xenophobia https://t.co/o9d5hIxMkv","happen freedom whatever exclusively",,
"tweets_Tamizh_Stock","This is a self goal 

You are agreeing any action against T£RR0R!SM displaces which is nothing but an indirect admission that it’s infected #Islamophobia https://t.co/wNsfRJ3iF1","self goal agree action trr0rsm displaces nothing indirect admission infect",,
"tweets_Isaacendor","#Islamophobia Rather than blaming other religions for Islamophobia, just thing Muslims have created it themselves. And now stop being such a drama queen also do not pretend. “ World has a hate on us” NO “you have a hate on yourself” guys wake up","rather blame religion islamophobia thing muslim create stop drama queen also not pretend world hate u hate guy wake",,
"tweets_GemsOfIzlam","Rahmatullah Aalameen Hazrat Muhammad SAW PBUH selling Jew women &amp; children to buy horses &amp; weapons. 
A character to follow till aakhirat they said, well said ❤️🥱
#gemsofislam
#Islamophobia https://t.co/aMFLlxEfMs","rahmatullah aalameen hazrat muhammad saw pbuh selling jew woman child buy horse weapon character follow till aakhirat say well say",,
"tweets_ishtiaqahmadra7","question for #Mafroorparty supporter,,,,i am waiting when #Puppetss speech in #UNGA of this month,,,is he raise his voice for #Islamophobia,,,,#Absolutelynot bcz he is #Puppet dancing on #Ventriloquist,,,","question supporteri wait speech monthis raise voice bcz dance",,
"tweets_gusnung","@wantopur1 @M45Broo_ Ini lho rahasianya... Ayo tetap jualan terorisme radikal radikul biar Islam tetap pecah belah seperti buih, banyak tapi tidak berarti. Biar gerombolan maling bansos berjaya

Semoga yg islam masih bisa mikir

#Islamophobia 
#radical
#r","ini lho rahasianya ayo tetap jualan terorisme radikal radikul biar islam tetap pecah belah seperti buih banyak tapi tidak berarti biar gerombolan maling bansos berjaya semoga yg islam masih bisa mikir",,
"tweets_Rubaya54409629","#babrimasjid case all over again. #indiansuprwmecourt behaving like a shithole again. The #Islamophobia in India is sickening 🤧 #MuslimsNotSafe_In_India #MuslimsUnderAttackinIndia https://t.co/FBKSpXC1tH","case behave like shithole india sickening",,
"tweets_TheRegProject","An important part of the historical record of #September11th is also the #Islamophobia experienced by Americans in the legacy of the attacks: https://t.co/3Q1AdxzCVv","important part historical record also experience american legacy attack",,
"tweets_waqarhrizvi","My interview w/@UWindsor's Naved Bakali on the 21st anniversary of 9/11: https://t.co/cCpdaW2PJy

#Islamophobia #September11 #WarOnTerror https://t.co/52DfH3Uxu9","interview w naved bakali 21st anniversary 911",,
"tweets_abdur_adil","#سچا_عاشق_رسول_عمران_خان 
#March15
#Islamophobia
The day declared just because of this mard e mujahid @ImranKhanPTI 
#IStandWithImranKhan and don't care for others with whom or where they stand.
Go ahead IK we are with you https://t.co/rSy2G0icuF","day declare mard e mujahid dont care others stand go ahead ik",,
"tweets_AndPakistani","@smtswlcity @Atifrauf79 Ms. Kami Jutt,
I know you are on an agenda to get rid of #عمران_خان_سچا_عاشق_رسول . Kindly note that he is the only Muslim leader in the world who spoke up against #Islamophobia 

https://t.co/nVAlIfDsZg","kami jutt know agenda get rid kindly note muslim leader world speak",,
"tweets_Sir_Vibgoyr","The plus side of #Islamophobia 

Thank you uncle Bush 👿

@alamgirizvi @fbumar @MuffirullaRazvi @mohfaizal1 @peechetodekho @PhunnyRabia @asmatasleem13 @Zikra_Khan1 @arhanhasin @callmekattoo @Irfanrza40 @YOUSUF_AZAZ @ahmednkhan @RizKhan68912327 @zsheikh_INC @Aamreen_1 @syed9422 https://t.co/PHBf48aJHQ","plus side thank uncle bush",,
"tweets_Shahid_4360","My old account @1651Shahid is suspended by @TwitterSupport  without any reasons.
Please support my New account 
Friends
My purpose of making account is only raise a voice against injustice.
#islam #muslim #Islamophobia 
#PAKvsSL  #Twitterexposed 
#Ukraine #hijab #GyanvapiCase https://t.co/6ZefzQ2CtE","old account suspend without reason please support new account friend purpose make account raise voice injustice",,
"tweets_kailash125125","A report submitted by #PUCL titled Impact of #HijabBan in #Karnataka’s Educational Institutions, highlighted #HumanRightsViolations including bullying of #hijab wearing students and harassment of female students by #Hindu students.

#Islamophobia #ModiGoBack https://t.co/5ZvPyNb5Uf","report submit title impact educational institution highlight include bully wearing student harassment female student student",,
"tweets_hayek_keynes","Is #Islamophobia really prevalent in India? Or Hindus attempt to gain parity creates that perception? A lot of noise and on any given day you could be led to believe one or the other side. Which side resorts to more violence. From media it appears to be Muslims. #IndiaAt75","really prevalent india hindu attempt gain parity create perception lot noise give day could lead believe side side resort violence medium appear muslim",,
"tweets_DrKarimWafa","How can anyone defend such cruel and horrendous acts of religious hatred and intolerance? #HindutvaTerror #Hindutva #Islamophobia https://t.co/i4PpzgsO5O","anyone defend cruel horrendous act religious hatred intolerance",,
"tweets_forevernews_in","Gyanvapi case: Varanasi court rules in favour of Hindu petitioners

#HarHarMahadev #GyanvapiCase
#GyanvapiVerdict #GyanvapiMosque #KashiVishwanath #Muslim #Islamophobia #Ayodhya #Kashi #Mathura  #Varanasi #ज्ञानवापी #हर_हर_महादेव__ॐ #BJP #congress #india 

https://t.co/jvm9EOHK3Z","gyanvapi case varanasi court rule favour hindu petitioner",,
"tweets_NDT11841618","@LadyVelvet_HFQ You said #Islamophobia in India

But reality is this....

 #MuslimHolocaust","say india reality",,
"tweets_farhanIndian_","Hindus want Revenge for what Allegedly happnd 500 yrs back,

Theres no limit &amp; place in Modern world to this attacking #Muslim Religous places,

#IndiaAt75
#UPCourts r Centre's of #Islamophobia to entertain such wrongs on Muslims in a Modern world
#JudicialOppression https://t.co/rvNWem6f7M","hindu want revenge allegedly happnd 500 yr back theres limit place modern world attack religous place r centre entertain wrong muslim modern world",,
"tweets_kazi_zafiruddin","@shanu_sab @yadavtejashwi @bihar_police @asadowaisi @Akhtaruliman5 @TejYadav14 @RabriDeviRJD Dekhte hai karwayi hoti hai ya nahi...,,?
#islamophobia","dekhte hai karwayi hoti hai ya nahi",,
"tweets_rafiqueahmed781","2/2 following the 9/11 attacks.”
#Islamophobia","22 follow 911 attack",,
"tweets_rafiqueahmed781","In 2022 Ramazan, the Council on American-Islamic Relations (CAIR) reported a nine per cent increase in the number of civil rights complaints it received from Muslims in the United States since 2020.
#Islamophobia","2022 ramazan council americanislamic relation cair report nine per cent increase number civil right complaint receive muslim unite state since 2020",,
"tweets_Ibrahim757222","On the arrest of 8-year-old Rizwan ADG Bihar says that his age is more than 13 years while his mother has given Rizwan age as 8years according to the Aadhar card instead of catching Rizwan who went with his grandfather to offer prayers saffron Catch the rioters sir
#Islamophobia https://t.co/FR64k93VcY","arrest 8yearold rizwan adg bihar say age 13 year mother give rizwan age 8years accord aadhar card instead catch rizwan go grandfather offer prayer saffron catch rioter sir",,
"tweets_jibran69084780","#Pakistan’s Selective #HumanRights &amp; #Islamophobia Concerns
Nevertheless, solely for the sake of taking this argument to its logical conclusion, let’s for a moment accept that the 2018 #OCHRC report inciting New Delhi for HR excesses in J&amp;K is correct
https://t.co/owgNvjUkx5","selective concern nevertheless solely sake take argument logical conclusion let moment accept 2018 report incite new delhi hr excesses jampk correct",,
"tweets_ParsTodayEN","Decades after 9/11, Muslims continue to be target of hate crimes, #Islamophobia
#NineEleven 
https://t.co/7mqupE5fs6","decade 911 muslim continue target hate crime",,
"tweets_saulcallsaul","@ajay43 Why are you surprised. Isnt this all #Hindu religious processions is about?Take procession thru Muslim areas do Mujra infront of masjids to puke worthy provocative songs.This is what their religion about.Have we ever seen a peaceful Hindu festival","surprised isnt religious procession abouttake procession thru muslim area mujra infront masjid puke worthy provocative songsthis religion abouthave ever see peaceful hindu festival",,
"tweets_321Sullah","@LadyVelvet_HFQ It is a fact that America's hands are stained with the blood of Muslims, and America does not look in its pocket as soon as it tells Muslims to be terrorists…#Islamophobia","fact americas hand stain blood muslim america not look pocket soon tell muslim terrorist",,
"tweets_Shahid_4360","त्योहार अब त्योहार नही रहा।
त्योहार के बहाने आप दूसरे धर्म के धर्मस्थानो पर भड़काऊ नारे या ऐसी गुंडों वाली हरकते नही कर सकते
ओर पुलिस भी इनके पक्ष में है की जो उल्टा सीधा काम करलो हम तुम्हे बचाएंगे।
त्योहार के बहाने दंगे फसाद करवा रहे है vhp वाले नफरती लोग।
#Islamophobia https://t.co/vBi1XnWhfM","vhp",,
"tweets_milletworld","Decades #after 9/11, #Muslims #battle #plague of #Islamophobia in #US https://t.co/0VCIsoJ2Mv","decade 911",,
"tweets_nuresabil_","New Self Help Group when no one wants to listen you become the voice. #SocialJustice #antiracism #Islamophobia https://t.co/ZeVZHdehlv","new self help group want listen become voice",,
"tweets_Cryptowoffy","@LadyVelvet_HFQ Truth for you is falsehood for me. You created #islamophobia with hatred and negativity towards the kafir, infidels, idolatrous, unbelievers. Negative notions will produce a counter reaction.","truth falsehood create hatred negativity towards kafir infidel idolatrous unbeliever negative notion produce counter reaction",,
