videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text,category,sub-category,comments
pAAsjsCCOAA,Feeling soo proud for This Historic - political change.We are all Part of this . Rahul Sir. 🙏,Feeling soo proud for This Historic - political change.We are all Part of this . Rahul Sir. 🙏,PRAGYA TRIPATHI,UCf9vD8LgiV-tfEnd-d5RFRg,2022-09-11T07:15:10Z,feeling soo proud for this historic political change we are all part of this rahul sir ,POSITIVE,,
pAAsjsCCOAA,"Rahul - during your yatra, start making people aware that this bharat jodo yatra is for people to stand up against bad economic decisions, rising inflation, joblessness, hatred &amp; communal disharmony. All the best","Rahul - during your yatra, start making people aware that this bharat jodo yatra is for people to stand up against bad economic decisions, rising inflation, joblessness, hatred & communal disharmony. All the best",Abhishek,UC-MtWEjRf-d75WzSAtMor1w,2022-09-11T05:20:09Z,rahul during your yatra start making people aware that this bharat jodo yatra is for people to stand up against bad economic decision rising inflation joblessness hatred communal disharmony all the best ,POSITIVE,,
pAAsjsCCOAA,I literally feel the dandi March ... If my exam is  not near.  I will  definitely love to be part of this historic moment,I literally feel the dandi March ... If my exam is  not near.  I will  definitely love to be part of this historic moment,Amit Kumar,UC9L4myI3AJr-NJgREKXv4DQ,2022-09-11T05:45:46Z,literally feel the dandi march if my exam is not near will definitely love to be part of this historic moment ,POSITIVE,,
pAAsjsCCOAA,"Each state has its own style, traditions and ceremonial welcomes. So fulfilling.","Each state has its own style, traditions and ceremonial welcomes. So fulfilling.",Judah,UCcvi-qL82MI3yV2aJZvsT1w,2022-09-11T08:02:12Z,each state ha it own style tradition and ceremonial welcome so fulfilling ,POSITIVE,,
pAAsjsCCOAA,"Bliss to be part, as our generation missed to be part of  independence movement...great going sir","Bliss to be part, as our generation missed to be part of  independence movement...great going sir",N Sharada,UCvWt5yw2iL2LIJRTEPpJRDg,2022-09-11T05:15:25Z,bliss to be part a our generation missed to be part of independence movement great going sir ,POSITIVE,,
pAAsjsCCOAA,Rahul ji good move .. i pray this crowds get conversted in votes in fy 2024,Rahul ji good move .. i pray this crowds get conversted in votes in fy 2024,Aman Syed,UCO5QKMc-3pDHBb4lLUrldWg,2022-09-11T04:59:08Z,rahul ji good move pray this crowd get conversted in vote in fy 2024 ,POSITIVE,,
pAAsjsCCOAA,Hat&#39;s off 🎩 to people of kerala for welcoming RAHUL GANDHI 🙏🙏🙏,Hat's off 🎩 to people of kerala for welcoming RAHUL GANDHI 🙏🙏🙏,raj arok,UCMbHY8wbjIB6XpoDdG3N79g,2022-09-11T07:49:43Z,hat off to people of kerala for welcoming rahul gandhi ,POSITIVE,,
pAAsjsCCOAA,"<a href=""https://www.youtube.com/watch?v=pAAsjsCCOAA&amp;t=10m53s"">10:53</a> this how normal people give respect to flag. Not like other parties who acts as patriots",10:53 this how normal people give respect to flag. Not like other parties who acts as patriots,மண்ணின் மைந்தன்,UCi-xnQan0L9k-dkQehzCV8Q,2022-09-11T06:38:14Z,10 53 this how normal people give respect to flag not like other party who act a patriot ,POSITIVE,,
pAAsjsCCOAA,Educated brave honest people of Kerala are great . Jai sanvidhan jai Hind.,Educated brave honest people of Kerala are great . Jai sanvidhan jai Hind.,Etore Costa,UCUjlsQyuHRrO_m9r2jLKiHg,2022-09-11T06:25:04Z,educated brave honest people of kerala are great jai sanvidhan jai hind ,POSITIVE,,
pAAsjsCCOAA,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can&#39;t forget sacrifices made by your family.","Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can't forget sacrifices made by your family.",ahamedkila,UCbeKlqQXPPKjL7NJD7MMpxw,2022-09-11T09:21:02Z,long live rahul gandhi may god protect you from harm bless you with knowledge and guide you the correct path to rule india wisely people can forget sacrifice made by your family ,POSITIVE,,
pAAsjsCCOAA,Great initiative sir.<br>I was eagerly waiting for this kind of acts from Congress side.<br>Sir now I can see the perspective of the people is changing and your popularity is growing exponentially.<br>Sir keep it up till the current government don&#39;t give up.<br>Sir you are now my hero.<br>I am from navodaya sir which was established by former pm Rajeev Gandhi ji.,"Great initiative sir.
I was eagerly waiting for this kind of acts from Congress side.
Sir now I can see the perspective of the people is changing and your popularity is growing exponentially.
Sir keep it up till the current government don't give up.
Sir you are now my hero.
I am from navodaya sir which was established by former pm Rajeev Gandhi ji.",AADITYA RAJ,UCMTS8Y7RiJRpF1EvBG-xdeg,2022-09-11T07:07:40Z,great initiative sir wa eagerly waiting for this kind of act from congress side sir now can see the perspective of the people is changing and your popularity is growing exponentially sir keep it up till the current government don give up sir you are now my hero am from navodaya sir which wa established by former pm rajeev gandhi ji ,POSITIVE,,
pAAsjsCCOAA,Rahul ji is marching towards  a historic achievement in the modern India,Rahul ji is marching towards  a historic achievement in the modern India,N Sharada,UCvWt5yw2iL2LIJRTEPpJRDg,2022-09-11T05:18:25Z,rahul ji is marching towards historic achievement in the modern india ,POSITIVE,,
pAAsjsCCOAA,This is actual soul of india.educated Kerala people how responding to rally.we never allows bjp entry to kerala,This is actual soul of india.educated Kerala people how responding to rally.we never allows bjp entry to kerala,Shakuntala .k,UCwJDA8TvFo_VyF5NK5_ZgGQ,2022-09-11T05:39:49Z,this is actual soul of india educated kerala people how responding to rally we never allows bjp entry to kerala ,POSITIVE,,
pAAsjsCCOAA,First time feel that Rahul Gandhi real hero of country,First time feel that Rahul Gandhi real hero of country,Rules&Laws,UC1uroLwUuO0v5rtAibqekdg,2022-09-11T05:21:46Z,first time feel that rahul gandhi real hero of country ,POSITIVE,,
pAAsjsCCOAA,"Bharat Jodo Yatra is a movement towards Independence from unemployment, mehangai......etc","Bharat Jodo Yatra is a movement towards Independence from unemployment, mehangai......etc",N Sharada,UCvWt5yw2iL2LIJRTEPpJRDg,2022-09-11T05:17:00Z,bharat jodo yatra is movement towards independence from unemployment mehangai etc ,POSITIVE,,
pAAsjsCCOAA,i may be supporting cpm but this man deserves india,i may be supporting cpm but this man deserves india,shahiz monaco,UCXSMM2goeyN2pQVs90jTnLg,2022-09-11T06:25:23Z,may be supporting cpm but this man deserves india ,POSITIVE,,
pAAsjsCCOAA,"150 day 3570 km PADYAATRA not a joke - even with a/c, bunk bed etc., Needs guts.  God bless Congress and Rahul ji for undertaking the GRUELLING mass contact and mobilization against inflation, unemployment, regime of lies and false promises ... God bless Congress party and Rahul ji with all success for India&#39;s sake ...","150 day 3570 km PADYAATRA not a joke - even with a/c, bunk bed etc., Needs guts.  God bless Congress and Rahul ji for undertaking the GRUELLING mass contact and mobilization against inflation, unemployment, regime of lies and false promises ... God bless Congress party and Rahul ji with all success for India's sake ...",Common Indian,UCrrPW_CfZKXYOGnLeUutEMg,2022-09-11T08:09:45Z,150 day 3570 km padyaatra not joke even with bunk bed etc need gut god bless congress and rahul ji for undertaking the gruelling mass contact and mobilization against inflation unemployment regime of lie and false promise god bless congress party and rahul ji with all success for india sake ,POSITIVE,,
pAAsjsCCOAA,Every one find it difficult to cop with Rahul&#39;s speed. A great passionate leader.<br>Huge respect in Indian minds. No one has such a huge mass suppirt in India,"Every one find it difficult to cop with Rahul's speed. A great passionate leader.
Huge respect in Indian minds. No one has such a huge mass suppirt in India",Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-11T09:08:23Z,every one find it difficult to cop with rahul speed great passionate leader huge respect in indian mind no one ha such huge mass suppirt in india ,POSITIVE,,
pAAsjsCCOAA,Bharat Jodo yatra now in God&#39;s own country<br>Together we walk<br>United we progress<br>Good wishes to all yatris.,"Bharat Jodo yatra now in God's own country
Together we walk
United we progress
Good wishes to all yatris.",H T,UCKOZZek-ZCdFud02Gqzae9A,2022-09-11T05:31:25Z,bharat jodo yatra now in god own country together we walk united we progress good wish to all yatris ,POSITIVE,,
pAAsjsCCOAA,"Good to see, Leader traveling with the people&#39;s of the country ❤️❤️❤️","Good to see, Leader traveling with the people's of the country ❤️❤️❤️",bijo b.r,UCnkUOh1zRthOphSKO-K1Pxw,2022-09-11T09:07:50Z,good to see leader traveling with the people of the country ,POSITIVE,,
pAAsjsCCOAA,I&#39;m also feeling so energetic after watch this 😃 thanks RAHUL Sir  and all supporting members,I'm also feeling so energetic after watch this 😃 thanks RAHUL Sir  and all supporting members,SEVEN7,UCaEjLB65oXILG94Ap8U-_Ag,2022-09-11T05:34:25Z,also feeling so energetic after watch this thanks rahul sir and all supporting member ,POSITIVE,,
pAAsjsCCOAA,Feel too proud❤️to see Rahul ji &#39;s bharat jodo 🤝yatra🙏..It was need of the Country .🤗,Feel too proud❤️to see Rahul ji 's bharat jodo 🤝yatra🙏..It was need of the Country .🤗,Garima Glorious Vlogs,UCU99eFYVal8Di8KJsj1dF3A,2022-09-11T10:03:55Z,feel too proud to see rahul ji bharat jodo yatra it wa need of the country ,POSITIVE,,
pAAsjsCCOAA,"Rahul Gandhi ji, you have all the support and love of the people, this everybody can see.keep going you are on the right direction like always 👍🙏<br>God bless you all 🙏","Rahul Gandhi ji, you have all the support and love of the people, this everybody can see.keep going you are on the right direction like always 👍🙏
God bless you all 🙏",NUTAN PATHAK,UCyPUb4zm_siZxuTwWSBM4Tg,2022-09-11T08:53:39Z,rahul gandhi ji you have all the support and love of the people this everybody can see keep going you are on the right direction like always god bless you all ,POSITIVE,,
pAAsjsCCOAA,Every step Rahul Gandhi takes is a victory march towards Next PM 🇮🇳,Every step Rahul Gandhi takes is a victory march towards Next PM 🇮🇳,A B,UCO2MnoNevJyVEfZJVYcFXLw,2022-09-11T07:54:08Z,every step rahul gandhi take is victory march towards next pm ,POSITIVE,,
pAAsjsCCOAA,More power to you Rahul Sir ..,More power to you Rahul Sir ..,chanda yadav,UCimoLZvch8h7doXA-VGCtQA,2022-09-11T05:56:23Z,more power to you rahul sir ,POSITIVE,,
pAAsjsCCOAA,God bless Rahuljj to ....walk this walk of truth. For .1.3 billion indian population...<br>Thank u Rahuljj ..again ..<br>God bless u,"God bless Rahuljj to ....walk this walk of truth. For .1.3 billion indian population...
Thank u Rahuljj ..again ..
God bless u",Sagaya Panneer,UCXv6eIhvevHnZqGGUyV8ZIw,2022-09-11T06:17:13Z,god bless rahuljj to walk this walk of truth for billion indian population thank rahuljj again god bless ,POSITIVE,,
pAAsjsCCOAA,Kerala always differ from others..<br>Best wishes RG...,"Kerala always differ from others..
Best wishes RG...",Manoj Kumar,UCfGhdW2IAeZisVPllze5KTg,2022-09-11T07:36:23Z,kerala always differ from others best wish rg ,POSITIVE,,
pAAsjsCCOAA,RG is the new ray of hope for youths to accomplish their dream ♥️,RG is the new ray of hope for youths to accomplish their dream ♥️,Syed Shakeeb Anwar,UC8j7mWwUGbs2QNEnhWxDx1g,2022-09-11T08:07:07Z,rg is the new ray of hope for youth to accomplish their dream ,POSITIVE,,
pAAsjsCCOAA,❤️ and ✊for Rahul,❤️ and ✊for Rahul,Stay Positive,UCIuHKc2aT9-EDz5TO_s6Y3w,2022-09-11T04:57:28Z,and for rahul ,POSITIVE,,
pAAsjsCCOAA,More Channel needs to be opened and link shared with them specially YouTube channel needs to be promoted and Social media Facebook Instagram Twitter,More Channel needs to be opened and link shared with them specially YouTube channel needs to be promoted and Social media Facebook Instagram Twitter,SARFARAZ AHMAD,UCtwH5W6ZN4YL_bBS3KvDImQ,2022-09-11T06:36:34Z,more channel need to be opened and link shared with them specially youtube channel need to be promoted and social medium facebook instagram twitter ,NEUTRAL,,
pAAsjsCCOAA,"RG ! What a man. <br>Character, values and love for India. <br>FREE INDIA … AGAIN.","RG ! What a man. 
Character, values and love for India. 
FREE INDIA … AGAIN.",Carl Zend,UChmBqU2d7TAke4C8tLRIHqA,2022-09-11T06:48:25Z,rg what man character value and love for india free india again ,POSITIVE,,
pAAsjsCCOAA,Keep it up. India needs a strong opposition party.,Keep it up. India needs a strong opposition party.,Somnath De,UCHRC6oRfTqSA8nvlNNe8uJw,2022-09-11T05:38:08Z,keep it up india need strong opposition party ,POSITIVE,,
