Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,
11852,337080220,SamraatD,1.57E+18,2022-09-12 15:18:37+00:00,"Sea of people supporting #BharatJodoYatra Jai Hoo!!  ""Khaki Niker 🔥🔥"" https://t.co/0TBdcMQy0p",en,0,6770,sea of people supporting jai hoo khaki niker URL ,,,
11856,295693924,fpjindia,1.57E+18,2022-09-12 15:18:27+00:00,"India has many critical goals to achieve: Congress leader Rahul Gandhi amid backlash over 'Bharat Jodo Yatra'

#BharatJodoYatra #Congress #RahulGandhi @INCIndia @RahulGandhi #Kerala 

https://t.co/nozUoABLUN",en,0,34170,india ha many critical goal to achieve congress leader rahul gandhi amid backlash over bharat jodo yatra URL ,,,
11860,9.23E+17,bej_2019,1.57E+18,2022-09-12 15:18:20+00:00,Am thinking of some professionals who will do overtime job for preparing new narratives to defame and target #BharatJodoYatra in the coming 144 days 😂😂. Anyway they will earn more from Sanskaari party for their efforts. https://t.co/H7uRB9QH69,en,0,5120,am thinking of some professional who will do overtime job for preparing new narrative to defame and target in the coming 144 day anyway they will earn more from sanskaari party for their effort URL ,,,
11866,609255047,RamanDhaka,1.57E+18,2022-09-12 15:18:04+00:00,Love this video #BharatJodoYatra https://t.co/bThnPbbuBc,en,0,12800,love this video URL ,,,
11871,9.82E+17,AnandBhai_,1.57E+18,2022-09-12 15:17:56+00:00,"Picture of the day.      - day 6
#BharatJodoYatra https://t.co/qceeWR3VZo https://t.co/E6cE6BUaFI",en,0,3882,picture of the day day URL URL ,,,
11872,4527641172,IYC_Mumbai,1.57E+18,2022-09-12 15:17:56+00:00,"With hopes as high as the Munnar Mountains and resolve as strong as the aroma of the Wayanad spices, Kerala is marching on strong! 

#BharatJodoYatra https://t.co/PHkhcMNdRx",en,0,9779,with hope a high a the munnar mountain and resolve a strong a the aroma of the wayanad spice kerala is marching on strong URL ,,,
11881,1.04E+18,RiyazHanfi,1.57E+18,2022-09-12 15:17:38+00:00,"Forex Reserve at 553 bullion Doller.
23 months lowest level.

#Bharathjodoyatra #IndianEconomy #BharatJodoYatra https://t.co/WpECF0z0zV https://t.co/ia0Z3i5M28",en,0,332,forex reserve at 553 bullion doller 23 month lowest level URL URL ,,,
11887,1169114786,Rohan8815,1.57E+18,2022-09-12 15:17:26+00:00,"Humility!

#BharatJodoYatra https://t.co/Y3dJXjYh5I",en,0,171,humility URL ,,,
11898,1.03E+18,iamwithahmed,1.57E+18,2022-09-12 15:17:12+00:00,"https://t.co/li4GSDgZAr
Hulchul in BJP &amp; RSS After Congress Tweet | Bharat Jodo Yatra
#BharatJodoYatra",en,0,76,URL in bjp amp r after congress tweet bharat jodo yatra ,,,
11912,1.11E+18,JKnair18,1.57E+18,2022-09-12 15:16:43+00:00,"Bharat lutto yatra!!!

CAUTION ⚠️
We are not responsible for Theft or Loss of your personal stuff :@INCIndia
#BharatJodoYatra https://t.co/E46oAMlj8P",en,1,551,bharat lutto yatra caution we are not responsible for theft or loss of your personal stuff EMOJIshockedincindia URL ,,,
11913,194140065,kdshroff,1.57E+18,2022-09-12 15:16:42+00:00,"Well Beginning is half done… Go on well with cool strong hands.. 
India is looking for you to lead !
#BharatJodoYatra https://t.co/UxJqwaeU26",en,0,6572,well beginning is half done go on well with cool strong hand india is looking for you to lead URL ,,,
11914,3004785390,mangellife29,1.57E+18,2022-09-12 15:16:39+00:00,"@RahulGandhi #BharatJodoYatra 
Save india 🇮🇳🇮🇳🇮🇳",en,0,7323,save india ,,,
11918,1.21E+18,Satisinc,1.57E+18,2022-09-12 15:16:31+00:00,@LazzyProgrammer @IAhmad731 @Shailendra_AOTS @srinivasiyc Bilkul sahi Bat bol rahe hai.bat T-shirt suit pe nahi honi chahiye sahab bat employment education farmers Road heathcare pe honi chahiye jisme ye govt fail hai.#BharatJodoYatra,en,0,55,bilkul sahi bat bol rahe hai bat shirt suit pe nahi honi chahiye sahab bat employment education farmer road heathcare pe honi chahiye jisme ye govt fail hai ,,,
11920,1.53E+18,raghabraman1,1.57E+18,2022-09-12 15:16:26+00:00,"@RahulGandhi Together we will unite India.
#BharatJodoYatra https://t.co/7yNCWTX5Wd",en,0,13,together we will unite india URL ,,,
11927,1.51E+18,Datalogy_,1.57E+18,2022-09-12 15:15:53+00:00,"#BharatJodoYatra 

Thank you @INCIndia for this important reminder. https://t.co/xOy78k1H72",en,0,54,thank you for this important reminder URL ,,,
11937,1.40E+18,KNamekar,1.57E+18,2022-09-12 15:15:38+00:00,"Love always conquers hate ❤️

#BharatJodoYatra #bharatjodoyatrakerala 

@RahulGandhi https://t.co/0XW82Yfigc",en,0,888,love always conquers hate URL ,,,
11938,1.54E+18,AbduSal34153608,1.57E+18,2022-09-12 15:15:38+00:00,"Modi and Amit sha can visit Kerala without any criticism from CPM, but Rahul can't. still, you believe that Kerala is a state ruled by an anti bjp government????
#Kerala 
#RahulGandhi 
#BharatJodoYatra",en,0,2,modi and amit sha can visit kerala without any criticism from cpm but rahul can still you believe that kerala is state ruled by an anti bjp government ,,,
11940,353184719,AsliProphet,1.57E+18,2022-09-12 15:15:31+00:00,@ashoswai This Is Not #BharatJodoYatra But Rahul Relaunch Yatra. This is Going To Fail Again.,en,0,55,this is not but rahul relaunch yatra this is going to fail again ,,,
11949,385343862,RiyazHabib,1.57E+18,2022-09-12 15:15:11+00:00,@IndiaToday @sardesairajdeep To divert #BharatJodoYatra,en,0,14,to divert ,,,
11950,3300305647,sumonseng,1.57E+18,2022-09-12 15:15:10+00:00,"If @RahulGandhi would have conveyed a simple message in his #BharatJodoYatra ""Don't link your #Aadhaar with #VoterIDs"" once, BJP would have been automatically defeated in 2024. In AP &amp; Telengana they had removed 22 &amp; 38 lakh voters based on religion &amp; caste only by this. https://t.co/I9vsV6Sw8A",en,0,2011,if would have conveyed simple message in his don link your with once bjp would have been automatically defeated in 2024 in ap amp telengana they had removed 22 amp 38 lakh voter based on religion amp caste only by this URL ,,,
11956,15365567,ganesh07,1.57E+18,2022-09-12 15:14:51+00:00,"@Pawankhera I will be walking 3500 km in next 145 days to support #BharatJodoYatra. I will be walking an average 25 km/day.
I express my solidarity towards this mission started initiated by @RahulGandhi 
I will be posting my daily walk count.
Today is my ",en,0,250,will be walking 3500 km in next 145 day to support will be walking an average 25 km day express my solidarity towards this mission started initiated by will be posting my daily walk count today is my first day 12 09 2022 21 km URL ,,,
11973,1.29E+18,JeeGarimaa,1.57E+18,2022-09-12 15:14:09+00:00,"Mitron!
In this yatra  all are happily behaving as caged parrots of one man show..

#BharatJodoYatra https://t.co/NJTSijqrQm",en,0,8643,mitron in this yatra all are happily behaving a caged parrot of one man show URL ,,,
11974,385343862,RiyazHabib,1.57E+18,2022-09-12 15:13:57+00:00,"@NamraPatel__ @achalshah06 Well done !!
#BharatJodoYatra",en,0,14,well done ,,,
11994,90848383,JayKay074,1.57E+18,2022-09-12 15:12:44+00:00,"#Silly_Soul_Bar_Wali is trying desperately to distract attention from her Goa Silly Souls ownership.
#BharatJodoYatra https://t.co/ysSILL0leV",en,0,880,is trying desperately to distract attention from her goa silly soul ownership URL ,,,
11998,4133390538,VmParthasarathy,1.57E+18,2022-09-12 15:12:31+00:00,"After all the violence, hatred and lies perpetuated across my country... A post of thier trousers burning has rattled them silly!

The shorts had always symbolized everything India is Not! 

#BharatJodoYatra 
@INCIndia @INCTamilNadu @RahulGandhi https://t.co/epGTwzLw2w",en,0,974,after all the violence hatred and lie perpetuated across my country post of thier trouser burning ha rattled them silly the short had always symbolized everything india is not URL ,,,
12002,1.46E+18,IPR_IND,1.57E+18,2022-09-12 15:12:09+00:00,"Congress party should have invested all their efforts in Gujrat and Himachal Pradesh but they are busy in #BharatJodoYatra , what a poor leadership and directionless approach they have in politics.

I won't be surprised if they perform one of their worst in these 2 state election",en,0,1635,congress party should have invested all their effort in gujrat and himachal pradesh but they are busy in what poor leadership and directionless approach they have in politics won be surprised if they perform one of their worst in these state election ,,,
12005,768870271,SalmanAabdi,1.57E+18,2022-09-12 15:11:54+00:00,@RahulGandhi Rahul Gandhi is the best leader of modern India #BharatJodoYatra https://t.co/9lrXyUwbAk,en,1,7662,rahul gandhi is the best leader of modern india URL ,,,
12006,1.04E+18,RiyazHanfi,1.57E+18,2022-09-12 15:11:54+00:00,"India's Forex Reserve at 553 billion Doller.
7,941 billion Doller dips.
23 months lowest.
Moving towards....??

#Bharathjodoyatra #KashiVishwanath 
#IndianEconomy 
#ZEVENT22 
#وفاه_هند_القحطاني 
#BharatJodoYatra 
#भारत_जोड़ो_यात्रा https://t.co/e5SapXyjGH https://t.co/lsjVGtMvtN",en,0,332,india forex reserve at 553 billion doller 941 billion doller dip 23 month lowest moving towards URL URL ,,,
12013,1.54E+18,teri_monk,1.57E+18,2022-09-12 15:11:43+00:00,"@RahulGandhi We will unite the country with love and harmony.
#BharatJodoYatra
https://t.co/z7imCTQGrt",en,0,399,we will unite the country with love and harmony URL ,,,
12024,1.04E+18,PoongaIndian,1.57E+18,2022-09-12 15:11:17+00:00,"@anushakunmittal Now a days Judgement written before the case is argued. That is the status of judiciary.
Yes planned diversion for #BharatJodoYatra",en,0,0,now day judgement written before the case is argued that is the status of judiciary yes planned diversion for ,,,
12026,595120225,manukutan85,1.57E+18,2022-09-12 15:11:05+00:00,"@Jairam_Ramesh hello @SupriyaShrinate
 @Pawankhera
 @Jairam_Ramesh

Commie Journalist @MathewLiz
 dont have clarity on why we are doing #BharatJodoYatra Can you pls explain to her?? 

#AsianetNews #PrimeTime",en,0,220,hello commie journalist dont have clarity on why we are doing can you pls explain to her ,,,
12028,2793430581,IINoffice,1.57E+18,2022-09-12 15:10:59+00:00,"@kanwar_khatana This is a game to get attention in the media. After instructions from BJP, godi media stopped coverage of this #BharatJodoYatra . So congress tricked them now. Now every channel of godi media talked about Rahul and his journey.

Earlier BJ",en,2,3744,this is game to get attention in the medium after instruction from bjp godi medium stopped coverage of this so congress tricked them now now every channel of godi medium talked about rahul and his journey earlier bjp back fired on shirt episode too ,,,
12030,1.24E+18,FellowcitizenEs,1.57E+18,2022-09-12 15:10:56+00:00,"Strong Leader can only show Love towards others. Our Nation’s Beloved Leader Shri @RahulGandhi only can lead both @INCIndia &amp; Our Nation #PMOIndia2024🇮🇳#BharatJodoYatra 

https://t.co/Yb7GLyqOLp",en,0,3699,strong leader can only show love towards others our nation beloved leader shri only can lead both amp our nation URL ,,,
12032,1.09E+18,Dontbignorant23,1.57E+18,2022-09-12 15:10:52+00:00,"The Congress party is doing the Bharat Jodo Yatra. At the same time, the Godse Gang is preparing for the Bharat Todo Hastags for the upcoming Gandhi jayanti on October 2!
#JaiHind #BharatJodoYatra",en,0,16,the congress party is doing the bharat jodo yatra at the same time the godse gang is preparing for the bharat todo hastags for the upcoming gandhi jayanti on october ,,,
12041,2875395596,MahapatPravat,1.57E+18,2022-09-12 15:10:35+00:00,"Since 2014 Our Lapdog Media Was Frequently Asking, ""Where Is The Grand Old Party Congress"". But Now Congress Is Asking Where Is Our Dear Leader's Lapdog media ??
#BharatJodoYatra",en,0,5110,since 2014 our lapdog medium wa frequently asking where is the grand old party congress but now congress is asking where is our dear leader lapdog medium ,,,
12046,1.50E+18,DebasisSahoo31,1.57E+18,2022-09-12 15:10:24+00:00,"@KomalSharma2022 @SamratJena 2nd phase of #BharatJodoYatra 
2023 to 2024 
From Gujarat to Arunachal Pradesh 😍",en,0,1412,2nd phase of 2023 to 2024 from gujarat to arunachal pradesh ,,,
12054,2615966616,gurvind45909601,1.57E+18,2022-09-12 15:09:54+00:00,"@RahulGandhi The reality of #BharatJodoYatra 
😀😀 https://t.co/HeeFUTLHao",en,1,690,the reality of URL ,,,
12057,1382674021,JaibyGeorge5979,1.57E+18,2022-09-12 15:09:45+00:00,#BharatJodoYatra ...a peaceful Revolution... https://t.co/IqUpIYZYzK,en,1,1988,peaceful revolution URL ,,,
12058,1.44E+18,DabhiSadik,1.57E+18,2022-09-12 15:09:43+00:00,"@RahulGandhi We Always with you 💕
#BharatJodoYatra",en,0,339,we always with you ,,,
12063,2273636683,Cric_gal,1.57E+18,2022-09-12 15:09:24+00:00,"Kindly join for short discussion
#Gyanvapi #GyanvapiMandir #BharatJodoYatra 

https://t.co/6wvQuDsyms",en,0,12432,kindly join for short discussion URL ,,,
12064,274400189,INCdilse,1.57E+18,2022-09-12 15:09:23+00:00,"@priteshshah_ @IMA_Indian This is @RahulGandhi marching to the tune of kadam kadam badhaye ja!

This is my creation btw!

#BharatJodoYatra #RahulGandhi #BharatJodo #BharatYatris #MileKadamJudeWatan https://t.co/DzWJmoWHH8",en,2,1316,this is marching to the tune of kadam kadam badhaye ja this is my creation btw URL ,,,
12066,272837528,ShahNawazKhanMM,1.57E+18,2022-09-12 15:09:17+00:00,"Heartthrob images of #BharatJodoYatra ❤️

@RahulGandhi https://t.co/LCEaoKZDgk",en,1,6104,heartthrob image of URL ,,,
12067,49264202,INCTharoorian,1.57E+18,2022-09-12 15:09:14+00:00,"@Jairam_Ramesh There's been an awakening in India... can you feel it?

#BharatJodoYatra 

https://t.co/xQQiLgvIgH",en,3,17477,there been an awakening in india can you feel it URL ,,,
12075,76866993,lepaksha,1.57E+18,2022-09-12 15:08:49+00:00,#BharatJodoYatra according to google https://t.co/2S8YlDKDty,en,0,27,according to google URL ,,,
12082,1.53E+18,i_m_manoja,1.57E+18,2022-09-12 15:08:21+00:00,"@RahulGandhi Leader of all religion 👏 🙌 🙏 ❤️ 
#BharatJodoYatra https://t.co/q6i2LIXmhu",en,5,60,leader of all religion URL ,,,
12083,1.57E+18,logical_INC,1.57E+18,2022-09-12 15:08:20+00:00,"@mrhafees @anuragteddy @AudaciousQuest_ #BharatJodoYatra for BJP kerala is completely out of syllabus thing. Even central BJP is not able to understand what to do.

Here is my take on BJP love with Kerala 👇

https://t.co/M7nSbomluu",en,0,83,for bjp kerala is completely out of syllabus thing even central bjp is not able to understand what to do here is my take on bjp love with kerala URL ,,,
12086,1.57E+18,AdityaTiwari247,1.57E+18,2022-09-12 15:08:02+00:00,"Any body language expert here?
#BharatJodoYatra #BharatJodo #RahulGandhi #RaGa #India #Congress https://t.co/FqOUCo2uZt",en,0,10,any body language expert here URL ,,,
12091,7.68E+17,itsmeKNR,1.57E+18,2022-09-12 15:07:48+00:00,"BJP believes in spreading lies.
#BharatJodoYatra https://t.co/vnlALUH5p5",en,0,2519,bjp belief in spreading lie URL ,,,
12092,595120225,manukutan85,1.57E+18,2022-09-12 15:07:44+00:00,"hello @SupriyaShrinate @Pawankhera @Jairam_Ramesh 

Commie Journalist @MathewLiz dont have clarity on why we are doing #BharatJodoYatra Can you pls explain to her?? 

#AsianetNews #PrimeTime https://t.co/UlFOAdDkFx",en,0,220,hello commie journalist dont have clarity on why we are doing can you pls explain to her URL ,,,
