username,orig_sentence,cleaned_sentence,category,sub-category
tweets_tweets_rocky_indian7,"Meanwhile Islamic Jihaadi @KhaledBeydoun - Muslims can my even urinate .., this is #Islamophobia https://t.co/zgjeP0B7we",meanwhile islamic jihaadi muslim even urinate,negative,hate
tweets_tweets_GutsyVoice,"#Luton Islamic Centre demands the UK government to proscribe the #Hindutva RSS as a terrorist organisation.

#India #Islamophobia #Leicester https://t.co/XtjWgZPV0I",islamic centre demand uk government proscribe r terrorist organisation,negative,hate
tweets_tweets_LisaJWilbur,"@PTIOfficialUSA It maybe all about #Whitmergate as evident recently with #JoeBiden holding hands with #GretchenWhitmer in #Detriot 
ID by 5.10-11.2020 she is niece of an #Islamophobia #Apartheid #Pakistan hating #SMCounty judge Protected by Everyone since",maybe evident recently hold hand id 510112020 niece hat judge protect everyone since,negative,criticism
tweets_tweets_NikolaTeslaInc,"@MJ_007Club @hardikpkamdar This needs to be aggressively pursued, to bring people from Pakistan. Raping non Muslims is considered Jihad. Even under age girls under 10. Today's Pakistan is created by America and it is time to let Pakistan free.
#FreePakist",need aggressively pursue bring people pakistan rap non muslim consider jihad even age girl 10 today pakistan create america time let pakistan free,negative,criticism
tweets_tweets_tankiethetank,"@stellacreasy @Keir_Starmer what do you have to say?

Bunch of bloody hypocrites. 

@MayorofLondon your colleagues are vile.

#LabourFiles #Antisemitism #Islamophobia https://t.co/NqiAxSseTx",say bunch bloody hypocrites colleague vile,negative,hate
tweets_tweets_bhole_chaturey,@leicspolice Pls name the person you arrested or at least mention his last name so the world knows who are the culprits and always have been the same . Cowards attack and then hide behind the term they and leftist invented #Islamophobia,pls name person arrest least mention last name world know culprit always cowards attack hide behind term leftist invent,negative,criticism
tweets_tweets_Amir_Sherwani,"Those going gaga over Shiv sena evolution theory shd know that after fact checking it was confirmed that Muslim were chanting slogan for PFI, it was deliberately manipulated and communalised by @ANI to promote hatred, and to build public consensus against PFI . 
#Islamophobia https://t.co/Wx8lo5j5FR",go gaga shiv sena evolution theory shd know fact check confirm muslim chanting slogan pfi deliberately manipulate communalised promote hatred build public consensus pfi,negative,hate
tweets_tweets_Ashiqe5TanPakk,"First America ( filthy USA ) intervened in Pakistan and IK had to leave the office and now their intervention in Iran, it's appalling to see the muslims sleepin while even shitty AndhBhakts are choosing sides ! 
#islamophobia
#IranProtest
#Iran https://t.co/yu5QfzwT92",first america filthy usa intervene pakistan ik leave office intervention iran appal see muslim sleepin even shitty andhbhakts choose side,negative,hate
tweets_tweets_Naeem90000,"@desi_diva1 @Majstar7 Hey Desi diva this is how you spell “controversial “
 “ influential “
#MuhammadForAll #Islamophobia https://t.co/TLoMBuMBeV",hey desi diva spell controversial influential,negative,criticism
tweets_tweets_azemjan2,"India: Pictures of two Muslim cattle traffickers shot by police encounter in Fatehpur district of Uttar Pradesh. #Islamophobia 
only killing of innocent muslims , why muslims are silent , this trend will reach to every one https://t.co/a3alksHKge",india picture two muslim cattle trafficker shot police encounter fatehpur district uttar pradesh kill innocent muslim muslims silent trend reach every,negative,hate
tweets_tweets_X0SR0W,"@HistoryInPics If you live under a islamic regime ( and not watching it from you western comfort), you know that #Islamophobia is as strange of a word as as #fascismophobia",live islamic regime not watch western comfort know strange word,negative,hate
tweets_tweets_AdnanHussainuk,#Clear smear campaign to blame #UKMuslims for this attack. #islamophobia playing a large part of this. How can one be so blind sided by blame the #Muslims for this attack? There is clear evidence that the #RSS is a concern and should be brought to #Justice. Playing the narrative,smear campaign blame attack play large part blind side blame attack clear evidence concern bring play narrative,negative,hate
tweets_tweets_MuslimDiasporas,"“Ex lord mayor says ' #Leicester violence fuelled by Hindutva, influence’”- #HinduSupremacy #RSS #Fascism #Islamophobia https://t.co/9CmWxlcp8V",ex lord mayor say violence fuel hindutva influence,negative,hate
tweets_tweets_BHPanimalwatch,@cynstar999 @philnurenberg If the Satanic Verses had been based on the Jewish Midrash instead of the Muslim Quran you would have condemned Rushdie as an #Antisemite. Why justify an advocate of #Islamophobia?,satanic verse base jewish midrash instead muslim quran would condemn rushdie justify advocate,negative,hate
tweets_tweets_yours__ksa,"@JoramvKlaveren is Gem, deserves more attention from the internet and Muslims around the world.
But, just because he is mild mannered and doesn't talk nonsense, dumb muslims listen to stupids like Andrew Tate.
#Islam #Islamophobia https://t.co/JMc4CJy5x1",gem deserve attention internet muslim around world mild mannered doesnt talk nonsense dumb muslim listen stupid like andrew tate,negative,hate
tweets_tweets_AfAysh,"To the #UkraineRussiaWar sympathisers .... this is #kashmir ,where human beings are being butchered, raped and lynched for more than 7 decades under illegal occupation by #India ... dare to raise voice for them because #kashmirilivesmatter !!
#GenocideOfUkrainians 
#Islamophobia https://t.co/giNorpEMqI",sympathiser human butcher rap lynched 7 decade illegal occupation dare raise voice,negative,hate
tweets_tweets_GiaMari85,"In the #Sindh province of #Pakistan, a minor Hindu girl was kidnapped. Will @BBhuttoZardari still claim that #Islamophobia is on the rise around the globe notwithstanding the horrible state of non-Muslims' lives in Pakistan?

@CChristineFair  @jihadwatchRS  @VeengasJ",province minor hindu girl kidnap still claim rise around globe notwithstanding horrible state nonmuslims live pakistan,negative,criticism
tweets_tweets_asianpeace_org,"RSS Hindu mentality reached Britain
https://t.co/YVVezUZGPb
#RSS #Hindu #Britain #modi #islamophobia https://t.co/us5jw2Mwq1",r hindu mentality reach britain,negative,hate
tweets_tweets_indian_online,"@bariweiss @husainhaqqani One should extract more statistics of people involved in these 500 bombings &amp; their religion

I guess one particular religion will account for 70-80% of these despite being less than 8-10% of Swedish population

#Islamophobia",extract statistic people involve 500 bombing religion guess particular religion account 7080 despite less 810 swedish population,negative,hate
tweets_tweets_xunaed,"@JSchanzer What happens to #Palestine? To #Israel's #Apartheid policy? #Occupation? Illegal settlement? Extra judicial arrests, killings? Bombings, demolitions, terrorism? Spreading Propaganda? #Islamophobia? Arab phobia?  #Israel #IsraeliCrimes #Palestin",happens policy illegal settlement extra judicial arrest killing bombing demolition terrorism spread propaganda arab phobia,negative,criticism
tweets_tweets_GutsyVoice,"EXPOSED! Undercover footage of a 2014 youth camp in #London organised by HSS, the overseas wing of the Indian #Hindutva fascist group RSS, responsible for so many atrocities against #Muslims in #India.

#Islamophobia 

https://t.co/zXCWuEWV8P",expose undercover footage 2014 youth camp organise hss overseas wing indian fascist group rss responsible many atrocity,negative,hate
tweets_tweets_misswildflower1,Women attacked in the Middle East for not wearing hidjaab. Women attacked in the west and india for wearing hidjaab. Here’s a crazy thought: i dont think women are the problem #mahsamini #hijab #Islamophobia,woman attack middle east not wear hidjaab woman attack west india wear hidjaab crazy think dont think woman problem,negative,criticism
tweets_tweets_saulcallsaul,@KhaledBeydoun Obvious....world would rally up for anything anti Islam. #Islamophobia,obviousworld would rally anything anti islam,negative,hate
tweets_tweets_AnjaanRahi7,"He is an MP and National Spokesperson of...
.
.
@INCIndia 
Talking the language of BJP IT cell.
He is a repeat offender of Hate Speech against Muslims.
.
Do you approve it?
@RahulGandhi 
@Kamru_Choudhury 
#Islamophobia #India 
@cjwerleman @Sam @ShamsTabrezQ https://t.co/AP0FtgLmpx",mp national spokesperson talk language bjp cell repeat offender hate speech muslim approve,negative,criticism
tweets_tweets_luvievana,"If you became Muslims or were born Muslim (into a Muslim family) and left Islam without any reasonable excuse, we have the right to k!ll you.

Yah they say we Arabs have rights in Arab countries unlike Iran or Afghanistan.

#MahsaAmini #Islam #Islamophobia #NoHijabDay https://t.co/dMqftJkl5w",become muslim bear muslim muslim family leave islam without reasonable excuse right kll yah say arabs right arab country unlike iran afghanistan,negative,hate
tweets_tweets_M_kasana478,"@cricketaakash We were not expecting from you to comment on a fake news like this...

Btw look at your own country.
Showing your own media.
@cricketaakash #Islamophobia https://t.co/tIZoT5GyT8",not expect comment fake news like btw look country show medium,negative,criticism
tweets_tweets_CourtCres,Gee I hope we don't get accused of #Islamophobia if we point out that #ISLAM is the religion of peace. https://t.co/1oFYEbkPpK,gee hope dont get accuse point religion peace,negative,criticism
tweets_tweets_Samspeed79,"@PeterDupree8 @alaliwafa #IranianWomenLivesMatter #IranProtest #Islamophobia 

It's all the fault of the west! everyone knows, but no one want's to know! especially Europe and the USA. 🖕🖕",fault west everyone know want know especially europe usa,negative,hate
tweets_tweets_AbuHishamPK,"#Islamophobia
@UNHumanRights
@OIC_OCI
@asadowaisi
Muslim hostility of Indian extremist Hindus
A Muslim child was not admitted to the hospital for treatment saying that he was a Muslim, the child died in his mother's arms outside the hospital.
This is secular India https://t.co/eQpP1FoxuR",muslim hostility indian extremist hindu muslim child not admitted hospital treatment say muslim child die mother arm outside hospital secular india,negative,criticism
